coo: 43.00417_-81.275146,E 00:00:00,E 01:00:00,E 02:00:00,E 03:00:00,E 04:00:00,E 05:00:00,E 06:00:00,E 07:00:00,E 08:00:00,E 09:00:00,E 10:00:00,E 11:00:00,E 12:00:00,E 13:00:00,E 14:00:00,E 15:00:00,E 16:00:00,E 17:00:00,E 18:00:00,E 19:00:00,E 20:00:00,E 21:00:00,E 22:00:00,E 23:00:00
10/22/2023,0,0,0,0,0,0,0,88.53,78.38,69.23,61.67,56.41,54.18,55.36,59.75,66.68,75.41,85.3,0,0,0,0,0,0
10/23/2023,0,0,0,0,0,0,0,88.75,78.62,69.5,61.97,56.74,54.53,55.71,60.09,66.99,75.7,85.58,0,0,0,0,0,0
10/24/2023,0,0,0,0,0,0,0,88.97,78.86,69.77,62.27,57.07,54.88,56.06,60.42,67.31,75.99,85.85,0,0,0,0,0,0
10/25/2023,0,0,0,0,0,0,0,89.19,79.1,70.03,62.56,57.4,55.22,56.41,60.75,67.61,76.27,86.11,0,0,0,0,0,0
10/26/2023,0,0,0,0,0,0,0,89.41,79.34,70.3,62.86,57.72,55.56,56.75,61.07,67.91,76.55,86.38,0,0,0,0,0,0
10/27/2023,0,0,0,0,0,0,0,89.63,79.58,70.57,63.16,58.04,55.9,57.08,61.39,68.21,76.83,86.63,0,0,0,0,0,0
10/28/2023,0,0,0,0,0,0,0,89.86,79.82,70.83,63.45,58.36,56.24,57.42,61.71,68.51,77.1,86.89,0,0,0,0,0,0
10/29/2023,0,0,0,0,0,0,0,90.08,80.06,71.09,63.74,58.68,56.57,57.75,62.02,68.8,77.37,87.14,0,0,0,0,0,0
10/30/2023,0,0,0,0,0,0,0,90.3,80.3,71.36,64.03,58.99,56.89,58.07,62.33,69.08,77.63,87.38,0,0,0,0,0,0
10/31/2023,0,0,0,0,0,0,0,90.52,80.53,71.62,64.32,59.3,57.22,58.39,62.64,69.36,77.89,87.62,0,0,0,0,0,0
11/1/2023,0,0,0,0,0,0,0,90.74,80.77,71.88,64.6,59.61,57.54,58.71,62.94,69.64,78.14,87.85,0,0,0,0,0,0
11/2/2023,0,0,0,0,0,0,0,0,81.01,72.14,64.89,59.92,57.86,59.02,63.23,69.91,78.39,88.08,0,0,0,0,0,0
11/3/2023,0,0,0,0,0,0,0,0,81.25,72.4,65.17,60.22,58.17,59.33,63.52,70.18,78.63,88.31,0,0,0,0,0,0
11/4/2023,0,0,0,0,0,0,0,0,81.48,72.65,65.45,60.52,58.48,59.63,63.8,70.44,78.87,88.52,0,0,0,0,0,0
11/5/2023,0,0,0,0,0,0,0,0,81.72,72.91,65.73,60.82,58.78,59.93,64.08,70.69,79.1,88.74,0,0,0,0,0,0
11/6/2023,0,0,0,0,0,0,0,0,81.95,73.16,66.01,61.11,59.08,60.23,64.36,70.94,79.33,88.95,0,0,0,0,0,0
11/7/2023,0,0,0,0,0,0,0,0,82.18,73.42,66.28,61.4,59.38,60.51,64.63,71.19,79.55,89.15,0,0,0,0,0,0
11/8/2023,0,0,0,0,0,0,0,0,82.41,73.67,66.55,61.69,59.67,60.8,64.89,71.43,79.76,89.35,0,0,0,0,0,0
11/9/2023,0,0,0,0,0,0,0,0,82.64,73.92,66.82,61.97,59.96,61.08,65.15,71.66,79.98,89.54,0,0,0,0,0,0
11/10/2023,0,0,0,0,0,0,0,0,82.87,74.16,67.08,62.25,60.24,61.35,65.4,71.89,80.18,89.72,0,0,0,0,0,0
11/11/2023,0,0,0,0,0,0,0,0,83.1,74.41,67.35,62.53,60.52,61.62,65.65,72.11,80.38,89.9,0,0,0,0,0,0
11/12/2023,0,0,0,0,0,0,0,0,83.32,74.65,67.6,62.8,60.79,61.88,65.89,72.33,80.57,90.08,0,0,0,0,0,0
11/13/2023,0,0,0,0,0,0,0,0,83.55,74.89,67.86,63.07,61.06,62.14,66.13,72.54,80.76,90.24,0,0,0,0,0,0
11/14/2023,0,0,0,0,0,0,0,0,83.77,75.13,68.11,63.33,61.33,62.39,66.36,72.74,80.94,90.4,0,0,0,0,0,0
11/15/2023,0,0,0,0,0,0,0,0,83.99,75.36,68.36,63.59,61.58,62.63,66.58,72.94,81.12,90.56,0,0,0,0,0,0
11/16/2023,0,0,0,0,0,0,0,0,84.21,75.59,68.61,63.84,61.84,62.87,66.8,73.14,81.29,90.71,0,0,0,0,0,0
11/17/2023,0,0,0,0,0,0,0,0,84.42,75.82,68.85,64.09,62.08,63.1,67.01,73.32,81.45,0,0,0,0,0,0,0
11/18/2023,0,0,0,0,0,0,0,0,84.64,76.05,69.09,64.33,62.32,63.33,67.22,73.5,81.6,0,0,0,0,0,0,0
11/19/2023,0,0,0,0,0,0,0,0,84.85,76.27,69.32,64.57,62.56,63.55,67.41,73.68,81.75,0,0,0,0,0,0,0
11/20/2023,0,0,0,0,0,0,0,0,85.06,76.49,69.55,64.81,62.79,63.77,67.61,73.84,81.9,0,0,0,0,0,0,0
11/21/2023,0,0,0,0,0,0,0,0,85.26,76.71,69.78,65.04,63.01,63.98,67.79,74,82.04,0,0,0,0,0,0,0
11/22/2023,0,0,0,0,0,0,0,0,85.47,76.92,70,65.26,63.23,64.18,67.97,74.16,82.17,0,0,0,0,0,0,0
11/23/2023,0,0,0,0,0,0,0,0,85.67,77.14,70.22,65.48,63.45,64.37,68.14,74.3,82.29,0,0,0,0,0,0,0
11/24/2023,0,0,0,0,0,0,0,0,85.87,77.34,70.43,65.7,63.65,64.56,68.31,74.44,82.41,0,0,0,0,0,0,0
11/25/2023,0,0,0,0,0,0,0,0,86.06,77.55,70.64,65.91,63.85,64.75,68.47,74.58,82.52,0,0,0,0,0,0,0
11/26/2023,0,0,0,0,0,0,0,0,86.25,77.75,70.85,66.11,64.05,64.92,68.62,74.71,82.62,0,0,0,0,0,0,0
11/27/2023,0,0,0,0,0,0,0,0,86.44,77.94,71.04,66.31,64.23,65.09,68.77,74.83,82.72,0,0,0,0,0,0,0
11/28/2023,0,0,0,0,0,0,0,0,86.63,78.13,71.24,66.5,64.42,65.25,68.9,74.94,82.81,0,0,0,0,0,0,0
11/29/2023,0,0,0,0,0,0,0,0,86.81,78.32,71.43,66.69,64.59,65.41,69.03,75.05,82.9,0,0,0,0,0,0,0
11/30/2023,0,0,0,0,0,0,0,0,86.99,78.5,71.61,66.87,64.76,65.56,69.16,75.14,82.97,0,0,0,0,0,0,0
12/1/2023,0,0,0,0,0,0,0,0,87.17,78.68,71.79,67.04,64.92,65.7,69.28,75.24,83.04,0,0,0,0,0,0,0
12/2/2023,0,0,0,0,0,0,0,0,87.34,78.86,71.97,67.21,65.07,65.83,69.39,75.32,83.11,0,0,0,0,0,0,0
12/3/2023,0,0,0,0,0,0,0,0,87.51,79.03,72.14,67.37,65.22,65.96,69.49,75.4,83.16,0,0,0,0,0,0,0
12/4/2023,0,0,0,0,0,0,0,0,87.67,79.19,72.3,67.52,65.36,66.08,69.58,75.47,83.21,0,0,0,0,0,0,0
12/5/2023,0,0,0,0,0,0,0,0,87.83,79.35,72.46,67.67,65.5,66.19,69.67,75.54,83.26,0,0,0,0,0,0,0
12/6/2023,0,0,0,0,0,0,0,0,87.99,79.51,72.61,67.82,65.62,66.3,69.75,75.59,83.29,0,0,0,0,0,0,0
12/7/2023,0,0,0,0,0,0,0,0,88.14,79.66,72.75,67.95,65.74,66.4,69.83,75.64,83.32,0,0,0,0,0,0,0
12/8/2023,0,0,0,0,0,0,0,0,88.29,79.8,72.89,68.08,65.86,66.49,69.89,75.69,83.34,0,0,0,0,0,0,0
12/9/2023,0,0,0,0,0,0,0,0,88.43,79.94,73.03,68.21,65.96,66.57,69.95,75.72,83.36,0,0,0,0,0,0,0
12/10/2023,0,0,0,0,0,0,0,0,88.57,80.08,73.16,68.32,66.06,66.65,70,75.75,83.37,0,0,0,0,0,0,0
12/11/2023,0,0,0,0,0,0,0,0,88.7,80.21,73.28,68.43,66.15,66.71,70.05,75.77,83.37,0,0,0,0,0,0,0
12/12/2023,0,0,0,0,0,0,0,0,88.83,80.33,73.4,68.54,66.24,66.77,70.08,75.79,83.37,0,0,0,0,0,0,0
12/13/2023,0,0,0,0,0,0,0,0,88.96,80.45,73.51,68.63,66.31,66.83,70.11,75.79,83.36,0,0,0,0,0,0,0
12/14/2023,0,0,0,0,0,0,0,0,89.08,80.57,73.61,68.72,66.38,66.87,70.13,75.79,83.34,0,0,0,0,0,0,0
12/15/2023,0,0,0,0,0,0,0,0,89.19,80.67,73.71,68.8,66.44,66.91,70.15,75.79,83.31,0,0,0,0,0,0,0
12/16/2023,0,0,0,0,0,0,0,0,89.3,80.78,73.8,68.88,66.5,66.94,70.15,75.77,83.28,0,0,0,0,0,0,0
12/17/2023,0,0,0,0,0,0,0,0,89.4,80.87,73.88,68.94,66.54,66.96,70.15,75.75,83.25,0,0,0,0,0,0,0
12/18/2023,0,0,0,0,0,0,0,0,89.5,80.96,73.96,69,66.58,66.98,70.15,75.72,83.2,0,0,0,0,0,0,0
12/19/2023,0,0,0,0,0,0,0,0,89.59,81.05,74.03,69.06,66.61,66.99,70.13,75.69,83.15,0,0,0,0,0,0,0
12/20/2023,0,0,0,0,0,0,0,0,89.68,81.13,74.1,69.1,66.64,66.99,70.11,75.65,83.09,0,0,0,0,0,0,0
12/21/2023,0,0,0,0,0,0,0,0,89.77,81.2,74.15,69.14,66.65,66.98,70.08,75.6,83.03,0,0,0,0,0,0,0
12/22/2023,0,0,0,0,0,0,0,0,89.84,81.26,74.2,69.17,66.66,66.96,70.04,75.54,82.96,0,0,0,0,0,0,0
12/23/2023,0,0,0,0,0,0,0,0,89.91,81.32,74.25,69.2,66.66,66.94,70,75.48,82.89,0,0,0,0,0,0,0
12/24/2023,0,0,0,0,0,0,0,0,89.98,81.38,74.28,69.22,66.66,66.91,69.94,75.41,82.8,0,0,0,0,0,0,0
12/25/2023,0,0,0,0,0,0,0,0,90.04,81.42,74.32,69.23,66.64,66.87,69.88,75.33,82.72,0,0,0,0,0,0,0
12/26/2023,0,0,0,0,0,0,0,0,90.09,81.46,74.34,69.23,66.62,66.83,69.82,75.25,82.62,0,0,0,0,0,0,0
12/27/2023,0,0,0,0,0,0,0,0,90.14,81.5,74.35,69.22,66.59,66.77,69.74,75.16,82.52,0,0,0,0,0,0,0
12/28/2023,0,0,0,0,0,0,0,0,90.18,81.52,74.36,69.21,66.56,66.71,69.66,75.07,82.42,0,0,0,0,0,0,0
12/29/2023,0,0,0,0,0,0,0,0,90.21,81.54,74.37,69.19,66.51,66.65,69.58,74.96,82.3,0,0,0,0,0,0,0
12/30/2023,0,0,0,0,0,0,0,0,90.24,81.56,74.36,69.16,66.46,66.57,69.48,74.86,82.19,0,0,0,0,0,0,0
12/31/2023,0,0,0,0,0,0,0,0,90.27,81.57,74.35,69.13,66.4,66.49,69.38,74.74,82.06,0,0,0,0,0,0,0
1/1/2024,0,0,0,0,0,0,0,0,90.28,81.57,74.33,69.08,66.33,66.4,69.27,74.62,81.93,90.71,0,0,0,0,0,0
1/2/2024,0,0,0,0,0,0,0,0,90.29,81.56,74.3,69.03,66.26,66.3,69.16,74.49,81.8,90.57,0,0,0,0,0,0
1/3/2024,0,0,0,0,0,0,0,0,90.3,81.55,74.27,68.98,66.17,66.19,69.03,74.36,81.66,90.43,0,0,0,0,0,0
1/4/2024,0,0,0,0,0,0,0,0,90.29,81.53,74.23,68.91,66.08,66.08,68.9,74.22,81.52,90.28,0,0,0,0,0,0
1/5/2024,0,0,0,0,0,0,0,0,90.29,81.5,74.18,68.84,65.99,65.96,68.77,74.07,81.37,90.13,0,0,0,0,0,0
1/6/2024,0,0,0,0,0,0,0,0,90.27,81.47,74.13,68.76,65.88,65.84,68.63,73.92,81.21,89.97,0,0,0,0,0,0
1/7/2024,0,0,0,0,0,0,0,0,90.25,81.43,74.06,68.67,65.77,65.7,68.48,73.77,81.05,89.81,0,0,0,0,0,0
1/8/2024,0,0,0,0,0,0,0,0,90.22,81.38,74,68.58,65.65,65.56,68.32,73.6,80.89,89.65,0,0,0,0,0,0
1/9/2024,0,0,0,0,0,0,0,0,90.19,81.33,73.92,68.48,65.52,65.41,68.16,73.44,80.72,89.48,0,0,0,0,0,0
1/10/2024,0,0,0,0,0,0,0,0,90.14,81.27,73.84,68.37,65.39,65.26,68,73.26,80.54,89.31,0,0,0,0,0,0
1/11/2024,0,0,0,0,0,0,0,0,90.1,81.2,73.75,68.25,65.25,65.1,67.82,73.08,80.36,89.13,0,0,0,0,0,0
1/12/2024,0,0,0,0,0,0,0,0,90.04,81.13,73.65,68.13,65.1,64.93,67.64,72.9,80.18,88.95,0,0,0,0,0,0
1/13/2024,0,0,0,0,0,0,0,0,89.98,81.05,73.54,68,64.95,64.76,67.46,72.71,79.99,88.77,0,0,0,0,0,0
1/14/2024,0,0,0,0,0,0,0,0,89.91,80.96,73.43,67.86,64.78,64.58,67.26,72.52,79.8,88.58,0,0,0,0,0,0
1/15/2024,0,0,0,0,0,0,0,0,89.84,80.87,73.31,67.72,64.61,64.39,67.07,72.32,79.6,88.39,0,0,0,0,0,0
1/16/2024,0,0,0,0,0,0,0,0,89.76,80.76,73.19,67.56,64.44,64.19,66.86,72.11,79.4,88.2,0,0,0,0,0,0
1/17/2024,0,0,0,0,0,0,0,0,89.67,80.66,73.06,67.41,64.26,63.99,66.66,71.9,79.2,88,0,0,0,0,0,0
1/18/2024,0,0,0,0,0,0,0,0,89.58,80.54,72.92,67.24,64.07,63.79,66.44,71.69,78.99,87.8,0,0,0,0,0,0
1/19/2024,0,0,0,0,0,0,0,0,89.48,80.42,72.77,67.07,63.87,63.57,66.22,71.47,78.78,87.59,0,0,0,0,0,0
1/20/2024,0,0,0,0,0,0,0,0,89.37,80.29,72.62,66.89,63.67,63.36,66,71.25,78.57,87.39,0,0,0,0,0,0
1/21/2024,0,0,0,0,0,0,0,0,89.26,80.16,72.46,66.7,63.46,63.13,65.77,71.02,78.35,87.18,0,0,0,0,0,0
1/22/2024,0,0,0,0,0,0,0,0,89.14,80.02,72.3,66.51,63.24,62.9,65.53,70.79,78.12,86.97,0,0,0,0,0,0
1/23/2024,0,0,0,0,0,0,0,0,89.01,79.87,72.12,66.31,63.02,62.66,65.29,70.56,77.9,86.75,0,0,0,0,0,0
1/24/2024,0,0,0,0,0,0,0,0,88.88,79.72,71.94,66.11,62.79,62.42,65.05,70.32,77.67,86.54,0,0,0,0,0,0
1/25/2024,0,0,0,0,0,0,0,0,88.74,79.56,71.76,65.9,62.56,62.17,64.8,70.07,77.44,86.32,0,0,0,0,0,0
1/26/2024,0,0,0,0,0,0,0,0,88.6,79.39,71.57,65.68,62.32,61.92,64.54,69.83,77.21,86.1,0,0,0,0,0,0
1/27/2024,0,0,0,0,0,0,0,0,88.45,79.22,71.37,65.46,62.07,61.66,64.28,69.58,76.97,85.87,0,0,0,0,0,0
1/28/2024,0,0,0,0,0,0,0,0,88.29,79.04,71.17,65.23,61.82,61.4,64.02,69.32,76.73,85.65,0,0,0,0,0,0
1/29/2024,0,0,0,0,0,0,0,0,88.13,78.86,70.96,64.99,61.56,61.13,63.75,69.07,76.49,85.42,0,0,0,0,0,0
1/30/2024,0,0,0,0,0,0,0,0,87.96,78.67,70.74,64.75,61.3,60.86,63.48,68.8,76.24,85.19,0,0,0,0,0,0
1/31/2024,0,0,0,0,0,0,0,0,87.78,78.47,70.52,64.5,61.03,60.58,63.2,68.54,75.99,84.96,0,0,0,0,0,0
2/1/2024,0,0,0,0,0,0,0,0,87.6,78.27,70.29,64.25,60.76,60.29,62.92,68.27,75.74,84.73,0,0,0,0,0,0
2/2/2024,0,0,0,0,0,0,0,0,87.41,78.06,70.06,63.99,60.48,60,62.64,68,75.49,84.49,0,0,0,0,0,0
2/3/2024,0,0,0,0,0,0,0,0,87.22,77.85,69.82,63.72,60.19,59.71,62.35,67.73,75.24,84.25,0,0,0,0,0,0
2/4/2024,0,0,0,0,0,0,0,0,87.02,77.63,69.58,63.45,59.9,59.41,62.06,67.46,74.98,84.02,0,0,0,0,0,0
2/5/2024,0,0,0,0,0,0,0,0,86.82,77.4,69.33,63.18,59.61,59.11,61.76,67.18,74.72,83.78,0,0,0,0,0,0
2/6/2024,0,0,0,0,0,0,0,0,86.61,77.17,69.07,62.9,59.31,58.8,61.47,66.9,74.47,83.54,0,0,0,0,0,0
2/7/2024,0,0,0,0,0,0,0,0,86.4,76.94,68.81,62.61,59,58.49,61.16,66.61,74.2,83.3,0,0,0,0,0,0
2/8/2024,0,0,0,0,0,0,0,0,86.18,76.7,68.54,62.32,58.69,58.18,60.86,66.33,73.94,83.06,0,0,0,0,0,0
2/9/2024,0,0,0,0,0,0,0,0,85.95,76.45,68.27,62.02,58.38,57.86,60.55,66.04,73.68,82.81,0,0,0,0,0,0
2/10/2024,0,0,0,0,0,0,0,0,85.72,76.2,68,61.72,58.06,57.54,60.24,65.75,73.41,82.57,0,0,0,0,0,0
2/11/2024,0,0,0,0,0,0,0,0,85.49,75.95,67.72,61.42,57.74,57.21,59.93,65.46,73.15,82.33,0,0,0,0,0,0
2/12/2024,0,0,0,0,0,0,0,0,85.25,75.69,67.43,61.11,57.41,56.88,59.61,65.17,72.88,82.08,0,0,0,0,0,0
2/13/2024,0,0,0,0,0,0,0,0,85,75.42,67.14,60.79,57.08,56.55,59.29,64.87,72.61,81.83,0,0,0,0,0,0
2/14/2024,0,0,0,0,0,0,0,0,84.75,75.15,66.85,60.47,56.74,56.21,58.97,64.58,72.34,81.59,0,0,0,0,0,0
2/15/2024,0,0,0,0,0,0,0,0,84.5,74.88,66.55,60.15,56.4,55.87,58.65,64.28,72.07,81.34,0,0,0,0,0,0
2/16/2024,0,0,0,0,0,0,0,0,84.24,74.6,66.24,59.82,56.06,55.53,58.32,63.98,71.8,81.09,0,0,0,0,0,0
2/17/2024,0,0,0,0,0,0,0,0,83.98,74.32,65.94,59.49,55.71,55.18,57.99,63.68,71.53,80.85,0,0,0,0,0,0
2/18/2024,0,0,0,0,0,0,0,0,83.71,74.03,65.63,59.16,55.36,54.83,57.66,63.38,71.26,80.6,0,0,0,0,0,0
2/19/2024,0,0,0,0,0,0,0,0,83.44,73.74,65.31,58.82,55.01,54.48,57.33,63.08,70.98,80.35,90.64,0,0,0,0,0
2/20/2024,0,0,0,0,0,0,0,0,83.17,73.44,64.99,58.48,54.65,54.13,57,62.77,70.71,80.1,90.41,0,0,0,0,0
2/21/2024,0,0,0,0,0,0,0,0,82.89,73.14,64.67,58.13,54.29,53.77,56.66,62.47,70.44,79.86,90.18,0,0,0,0,0
2/22/2024,0,0,0,0,0,0,0,0,82.61,72.84,64.34,57.78,53.93,53.41,56.32,62.17,70.17,79.61,89.95,0,0,0,0,0
2/23/2024,0,0,0,0,0,0,0,0,82.32,72.54,64.02,57.43,53.56,53.05,55.98,61.86,69.89,79.36,89.71,0,0,0,0,0
2/24/2024,0,0,0,0,0,0,0,0,82.03,72.23,63.68,57.07,53.19,52.68,55.65,61.55,69.62,79.11,89.49,0,0,0,0,0
2/25/2024,0,0,0,0,0,0,0,0,81.74,71.92,63.35,56.71,52.82,52.32,55.3,61.25,69.34,78.87,89.26,0,0,0,0,0
2/26/2024,0,0,0,0,0,0,0,0,81.44,71.6,63.01,56.35,52.45,51.95,54.96,60.94,69.07,78.62,89.03,0,0,0,0,0
2/27/2024,0,0,0,0,0,0,0,0,81.14,71.28,62.67,55.99,52.07,51.58,54.62,60.63,68.8,78.37,88.8,0,0,0,0,0
2/28/2024,0,0,0,0,0,0,0,0,80.84,70.96,62.32,55.62,51.69,51.21,54.28,60.33,68.53,78.13,88.57,0,0,0,0,0
2/29/2024,0,0,0,0,0,0,0,0,80.54,70.64,61.98,55.25,51.31,50.84,53.93,60.02,68.25,77.88,88.34,0,0,0,0,0
3/1/2024,0,0,0,0,0,0,0,0,80.23,70.31,61.63,54.88,50.92,50.46,53.59,59.71,67.98,77.64,88.11,0,0,0,0,0
3/2/2024,0,0,0,0,0,0,0,90.55,79.92,69.98,61.27,54.5,50.54,50.08,53.24,59.4,67.71,77.39,87.88,0,0,0,0,0
3/3/2024,0,0,0,0,0,0,0,90.25,79.61,69.65,60.92,54.13,50.15,49.71,52.89,59.1,67.44,77.15,87.66,0,0,0,0,0
3/4/2024,0,0,0,0,0,0,0,89.95,79.29,69.32,60.56,53.75,49.76,49.33,52.55,58.79,67.17,76.9,87.43,0,0,0,0,0
3/5/2024,0,0,0,0,0,0,0,89.64,78.97,68.99,60.21,53.37,49.37,48.95,52.2,58.48,66.9,76.66,87.2,0,0,0,0,0
3/6/2024,0,0,0,0,0,0,0,89.33,78.66,68.65,59.85,52.99,48.98,48.57,51.85,58.18,66.63,76.42,86.98,0,0,0,0,0
3/7/2024,0,0,0,0,0,0,0,89.02,78.33,68.31,59.49,52.6,48.58,48.19,51.51,57.87,66.36,76.18,86.75,0,0,0,0,0
3/8/2024,0,0,0,0,0,0,0,88.71,78.01,67.97,59.12,52.22,48.19,47.81,51.16,57.57,66.09,75.94,86.53,0,0,0,0,0
3/9/2024,0,0,0,0,0,0,0,88.4,77.69,67.63,58.76,51.83,47.79,47.42,50.81,57.26,65.82,75.7,86.3,0,0,0,0,0
3/10/2024,0,0,0,0,0,0,0,88.08,77.36,67.29,58.39,51.44,47.39,47.04,50.46,56.96,65.56,75.46,86.08,0,0,0,0,0
3/11/2024,0,0,0,0,0,0,0,87.76,77.04,66.94,58.03,51.05,46.99,46.66,50.12,56.66,65.29,75.22,85.85,0,0,0,0,0
3/12/2024,0,0,0,0,0,0,0,87.45,76.71,66.6,57.66,50.66,46.59,46.27,49.77,56.35,65.03,74.98,85.63,0,0,0,0,0
3/13/2024,0,0,0,0,0,0,0,87.13,76.38,66.25,57.29,50.27,46.19,45.89,49.43,56.05,64.77,74.74,85.41,0,0,0,0,0
3/14/2024,0,0,0,0,0,0,0,86.8,76.05,65.9,56.92,49.88,45.79,45.5,49.08,55.75,64.51,74.51,85.19,0,0,0,0,0
3/15/2024,0,0,0,0,0,0,0,86.48,75.72,65.56,56.55,49.49,45.39,45.12,48.74,55.46,64.24,74.27,84.97,0,0,0,0,0
3/16/2024,0,0,0,0,0,0,0,86.16,75.39,65.21,56.18,49.1,44.99,44.73,48.39,55.16,63.99,74.04,84.75,0,0,0,0,0
3/17/2024,0,0,0,0,0,0,0,85.84,75.05,64.86,55.81,48.71,44.59,44.35,48.05,54.86,63.73,73.81,84.53,0,0,0,0,0
3/18/2024,0,0,0,0,0,0,0,85.51,74.72,64.51,55.44,48.31,44.19,43.97,47.71,54.57,63.47,73.58,84.31,0,0,0,0,0
3/19/2024,0,0,0,0,0,0,0,85.19,74.39,64.17,55.07,47.92,43.78,43.58,47.37,54.27,63.22,73.35,84.09,0,0,0,0,0
3/20/2024,0,0,0,0,0,0,0,84.86,74.06,63.82,54.7,47.53,43.38,43.2,47.03,53.98,62.96,73.12,83.88,0,0,0,0,0
3/21/2024,0,0,0,0,0,0,0,84.54,73.73,63.47,54.33,47.13,42.98,42.82,46.69,53.69,62.71,72.89,83.66,0,0,0,0,0
3/22/2024,0,0,0,0,0,0,0,84.21,73.39,63.12,53.96,46.74,42.58,42.44,46.35,53.4,62.46,72.66,83.45,0,0,0,0,0
3/23/2024,0,0,0,0,0,0,0,83.89,73.06,62.78,53.59,46.35,42.18,42.06,46.02,53.11,62.21,72.44,83.23,0,0,0,0,0
3/24/2024,0,0,0,0,0,0,0,83.57,72.73,62.43,53.22,45.96,41.78,41.68,45.68,52.83,61.96,72.21,83.02,0,0,0,0,0
3/25/2024,0,0,0,0,0,0,0,83.24,72.4,62.08,52.86,45.57,41.38,41.3,45.35,52.54,61.71,71.99,82.8,0,0,0,0,0
3/26/2024,0,0,0,0,0,0,0,82.92,72.07,61.74,52.49,45.18,40.98,40.92,45.02,52.26,61.47,71.77,82.59,0,0,0,0,0
3/27/2024,0,0,0,0,0,0,0,82.6,71.74,61.4,52.12,44.79,40.58,40.55,44.69,51.98,61.22,71.55,82.38,0,0,0,0,0
3/28/2024,0,0,0,0,0,0,0,82.28,71.41,61.05,51.76,44.4,40.19,40.17,44.36,51.7,60.98,71.33,82.17,0,0,0,0,0
3/29/2024,0,0,0,0,0,0,0,81.96,71.09,60.71,51.4,44.01,39.79,39.8,44.04,51.43,60.74,71.11,81.96,0,0,0,0,0
3/30/2024,0,0,0,0,0,0,0,81.64,70.76,60.37,51.03,43.63,39.39,39.43,43.71,51.15,60.5,70.89,81.75,0,0,0,0,0
3/31/2024,0,0,0,0,0,0,0,81.32,70.44,60.03,50.67,43.25,39,39.06,43.39,50.88,60.26,70.67,81.54,0,0,0,0,0
4/1/2024,0,0,0,0,0,0,0,81,70.12,59.7,50.32,42.86,38.61,38.69,43.07,50.6,60.03,70.46,81.33,0,0,0,0,0
4/2/2024,0,0,0,0,0,0,0,80.69,69.8,59.36,49.96,42.48,38.22,38.32,42.75,50.34,59.79,70.24,81.13,0,0,0,0,0
4/3/2024,0,0,0,0,0,0,0,80.38,69.48,59.03,49.61,42.1,37.83,37.96,42.44,50.07,59.56,70.03,80.92,0,0,0,0,0
4/4/2024,0,0,0,0,0,0,0,80.06,69.16,58.7,49.25,41.73,37.44,37.59,42.12,49.8,59.33,69.82,80.72,0,0,0,0,0
4/5/2024,0,0,0,0,0,0,90.69,79.76,68.85,58.38,48.9,41.35,37.06,37.23,41.81,49.54,59.1,69.61,80.51,0,0,0,0,0
4/6/2024,0,0,0,0,0,0,90.38,79.45,68.54,58.05,48.56,40.98,36.68,36.87,41.5,49.28,58.87,69.4,80.31,0,0,0,0,0
4/7/2024,0,0,0,0,0,0,90.07,79.14,68.23,57.73,48.21,40.61,36.29,36.51,41.19,49.02,58.65,69.19,80.11,0,0,0,0,0
4/8/2024,0,0,0,0,0,0,89.77,78.84,67.92,57.41,47.87,40.24,35.92,36.16,40.89,48.76,58.42,68.99,79.9,90.79,0,0,0,0
4/9/2024,0,0,0,0,0,0,89.46,78.54,67.62,57.09,47.53,39.88,35.54,35.81,40.59,48.51,58.2,68.78,79.7,90.58,0,0,0,0
4/10/2024,0,0,0,0,0,0,89.16,78.24,67.32,56.78,47.2,39.52,35.16,35.46,40.29,48.25,57.98,68.58,79.5,90.37,0,0,0,0
4/11/2024,0,0,0,0,0,0,88.86,77.95,67.02,56.46,46.86,39.16,34.79,35.11,39.99,48,57.76,68.38,79.31,90.17,0,0,0,0
4/12/2024,0,0,0,0,0,0,88.57,77.66,66.72,56.16,46.53,38.8,34.42,34.76,39.69,47.76,57.54,68.17,79.11,89.96,0,0,0,0
4/13/2024,0,0,0,0,0,0,88.27,77.37,66.43,55.85,46.21,38.45,34.06,34.42,39.4,47.51,57.33,67.97,78.91,89.76,0,0,0,0
4/14/2024,0,0,0,0,0,0,87.98,77.08,66.14,55.55,45.88,38.1,33.69,34.08,39.11,47.27,57.12,67.78,78.71,89.55,0,0,0,0
4/15/2024,0,0,0,0,0,0,87.69,76.8,65.85,55.25,45.56,37.75,33.33,33.74,38.83,47.02,56.9,67.58,78.52,89.35,0,0,0,0
4/16/2024,0,0,0,0,0,0,87.41,76.52,65.57,54.96,45.25,37.41,32.97,33.41,38.54,46.79,56.69,67.38,78.33,89.15,0,0,0,0
4/17/2024,0,0,0,0,0,0,87.13,76.24,65.29,54.67,44.94,37.07,32.62,33.08,38.26,46.55,56.49,67.19,78.13,88.95,0,0,0,0
4/18/2024,0,0,0,0,0,0,86.85,75.97,65.02,54.38,44.63,36.73,32.27,32.75,37.98,46.31,56.28,66.99,77.94,88.74,0,0,0,0
4/19/2024,0,0,0,0,0,0,86.57,75.7,64.75,54.1,44.32,36.4,31.92,32.42,37.7,46.08,56.07,66.8,77.75,88.54,0,0,0,0
